energy_design_id,base_design_id,source_design_id,design_schema_version,city,orientation,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,requested_wwr,actual_wwr,window_area_m2,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,shading_depth_m,ground_temperature_source,design_day_names,actual_wall_u_no_film_w_m2k,actual_roof_u_no_film_w_m2k,actual_floor_u_no_film_w_m2k,actual_glazing_u_w_m2k,actual_glazing_shgc,total_site_energy_gj,total_site_energy_kwh_m2,heating_gj,heating_kwh_m2,cooling_gj,cooling_kwh_m2,lighting_gj,lighting_kwh_m2,equipment_gj,equipment_kwh_m2,status,warning_count,severe_count,error_message
cg2_ankara_0001,base_0001,Ankara_base_0001,classguard_v2_paired_1,Ankara,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.201190,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,47.800000,258.437373,36.070000,195.017491,5.350000,28.925522,3.910000,21.139961,2.470000,13.354400,ok,3,0,
cg2_antalya_0001,base_0001,Antalya_base_0001,classguard_v2_paired_1,Antalya,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.201190,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,31.980000,172.904335,7.470000,40.387598,18.120000,97.968310,3.910000,21.139961,2.470000,13.354400,ok,1,0,
cg2_bursa_0001,base_0001,Bursa_base_0001,classguard_v2_paired_1,Bursa,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.201190,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,40.430000,218.590440,23.050000,124.623043,11.000000,59.473036,3.910000,21.139961,2.470000,13.354400,ok,3,0,
cg2_erzurum_0001,base_0001,Erzurum_base_0001,classguard_v2_paired_1,Erzurum,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.201190,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,68.070000,368.029958,59.790000,323.262982,1.900000,10.272615,3.910000,21.139961,2.470000,13.354400,ok,1,0,
cg2_istanbul_0001,base_0001,Istanbul_base_0001,classguard_v2_paired_1,Istanbul,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.201190,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,38.820000,209.885750,19.360000,104.672543,13.080000,70.718846,3.910000,21.139961,2.470000,13.354400,ok,1,0,
cg2_izmir_0001,base_0001,Izmir_base_0001,classguard_v2_paired_1,Izmir,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.201190,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,30.930000,167.227363,10.680000,57.742911,13.870000,74.990091,3.910000,21.139961,2.470000,13.354400,ok,1,0,
cg2_ankara_0002,base_0002,Ankara_base_0002,classguard_v2_paired_1,Ankara,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.317240,6.937230,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,49.950000,234.730515,36.200000,170.115008,6.420000,30.169568,4.500000,21.146893,2.840000,13.346039,ok,3,0,
cg2_antalya_0002,base_0002,Antalya_base_0002,classguard_v2_paired_1,Antalya,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.317240,6.937230,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,34.970000,164.334857,6.700000,31.485374,20.930000,98.356550,4.500000,21.146893,2.840000,13.346039,ok,1,0,
cg2_bursa_0002,base_0002,Bursa_base_0002,classguard_v2_paired_1,Bursa,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.317240,6.937230,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,42.100000,197.840935,21.760000,102.256977,13.010000,61.138018,4.500000,21.146893,2.840000,13.346039,ok,3,0,
cg2_erzurum_0002,base_0002,Erzurum_base_0002,classguard_v2_paired_1,Erzurum,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.317240,6.937230,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,71.310000,335.107768,61.520000,289.101527,2.460000,11.560302,4.500000,21.146893,2.840000,13.346039,ok,1,0,
cg2_istanbul_0002,base_0002,Istanbul_base_0002,classguard_v2_paired_1,Istanbul,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.317240,6.937230,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,40.880000,192.107777,18.210000,85.574428,15.330000,72.040416,4.500000,21.146893,2.840000,13.346039,ok,1,0,
cg2_izmir_0002,base_0002,Izmir_base_0002,classguard_v2_paired_1,Izmir,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.317240,6.937230,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,33.010000,155.124210,9.600000,45.113372,16.070000,75.517905,4.500000,21.146893,2.840000,13.346039,ok,1,0,
cg2_ankara_0003,base_0003,Ankara_base_0003,classguard_v2_paired_1,Ankara,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.368190,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,57.870000,267.867417,42.250000,195.565896,8.170000,37.817121,4.570000,21.153518,2.880000,13.330882,ok,3,0,
cg2_antalya_0003,base_0003,Antalya_base_0003,classguard_v2_paired_1,Antalya,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.368190,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,42.030000,194.547564,9.070000,41.983022,25.510000,118.080142,4.570000,21.153518,2.880000,13.330882,ok,1,0,
cg2_bursa_0003,base_0003,Bursa_base_0003,classguard_v2_paired_1,Bursa,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.368190,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,49.350000,228.430224,26.980000,124.884447,14.920000,69.061377,4.570000,21.153518,2.880000,13.330882,ok,3,0,
cg2_erzurum_0003,base_0003,Erzurum_base_0003,classguard_v2_paired_1,Erzurum,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.368190,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,80.490000,372.570389,70.140000,324.662531,2.900000,13.423458,4.570000,21.153518,2.880000,13.330882,ok,1,0,
cg2_istanbul_0003,base_0003,Istanbul_base_0003,classguard_v2_paired_1,Istanbul,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.368190,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,47.740000,220.977890,22.720000,105.165850,17.570000,81.327640,4.570000,21.153518,2.880000,13.330882,ok,1,0,
cg2_izmir_0003,base_0003,Izmir_base_0003,classguard_v2_paired_1,Izmir,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.368190,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,1.199000,0.401000,40.280000,186.447202,12.830000,59.387229,20.000000,92.575572,4.570000,21.153518,2.880000,13.330882,ok,1,0,
cg2_ankara_0004,base_0004,Ankara_base_0004,classguard_v2_paired_1,Ankara,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.250280,5.083880,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,45.680000,271.086562,35.150000,208.596599,4.720000,28.010696,3.560000,21.126711,2.250000,13.352556,ok,3,0,
cg2_antalya_0004,base_0004,Antalya_base_0004,classguard_v2_paired_1,Antalya,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.250280,5.083880,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,30.600000,181.594763,8.800000,52.223331,15.990000,94.892166,3.560000,21.126711,2.250000,13.352556,ok,1,0,
cg2_bursa_0004,base_0004,Bursa_base_0004,classguard_v2_paired_1,Bursa,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.250280,5.083880,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,38.510000,228.536416,22.850000,135.602626,9.850000,58.454523,3.560000,21.126711,2.250000,13.352556,ok,3,0,
cg2_erzurum_0004,base_0004,Erzurum_base_0004,classguard_v2_paired_1,Erzurum,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.250280,5.083880,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,63.610000,377.491598,56.120000,333.042422,1.680000,9.969909,3.560000,21.126711,2.250000,13.352556,ok,1,0,
cg2_istanbul_0004,base_0004,Istanbul_base_0004,classguard_v2_paired_1,Istanbul,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.250280,5.083880,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,37.200000,220.762261,19.700000,116.909047,11.690000,69.373947,3.560000,21.126711,2.250000,13.352556,ok,1,0,
cg2_izmir_0004,base_0004,Izmir_base_0004,classguard_v2_paired_1,Izmir,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.250280,5.083880,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,29.610000,175.719639,11.640000,69.077224,12.170000,72.222492,3.560000,21.126711,2.250000,13.352556,ok,1,0,
cg2_ankara_0005,base_0005,Ankara_base_0005,classguard_v2_paired_1,Ankara,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.206950,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,74.910000,250.336501,55.120000,184.201681,9.470000,31.647132,6.330000,21.153785,3.990000,13.333903,ok,3,0,
cg2_antalya_0005,base_0005,Antalya_base_0005,classguard_v2_paired_1,Antalya,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.206950,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,52.790000,176.415217,12.000000,40.101962,30.470000,101.825566,6.330000,21.153785,3.990000,13.333903,ok,1,0,
cg2_bursa_0005,base_0005,Bursa_base_0005,classguard_v2_paired_1,Bursa,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.206950,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,62.800000,209.866937,33.730000,112.719933,18.740000,62.625898,6.330000,21.153785,3.990000,13.333903,ok,3,0,
cg2_erzurum_0005,base_0005,Erzurum_base_0005,classguard_v2_paired_1,Erzurum,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.206950,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,102.070000,341.100609,87.710000,293.111928,4.040000,13.500994,6.330000,21.153785,3.990000,13.333903,ok,1,0,
cg2_istanbul_0005,base_0005,Istanbul_base_0005,classguard_v2_paired_1,Istanbul,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.206950,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,61.370000,205.088120,28.820000,96.311547,22.230000,74.288886,6.330000,21.153785,3.990000,13.333903,ok,1,0,
cg2_izmir_0005,base_0005,Izmir_base_0005,classguard_v2_paired_1,Izmir,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.206950,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.800000,0.600000,0.700000,2.803000,0.702000,50.590000,169.063190,16.670000,55.708310,23.600000,78.867193,6.330000,21.153785,3.990000,13.333903,ok,1,0,
cg2_ankara_0006,base_0006,Ankara_base_0006,classguard_v2_paired_1,Ankara,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.347810,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,53.300000,223.095811,33.490000,140.177837,11.580000,48.469972,5.050000,21.137596,3.190000,13.352263,ok,3,0,
cg2_antalya_0006,base_0006,Antalya_base_0006,classguard_v2_paired_1,Antalya,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.347810,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,44.880000,187.852533,5.460000,22.853717,31.180000,130.508957,5.050000,21.137596,3.190000,13.352263,ok,1,0,
cg2_bursa_0006,base_0006,Bursa_base_0006,classguard_v2_paired_1,Bursa,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.347810,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,46.910000,196.349428,19.220000,80.448433,19.450000,81.411136,5.050000,21.137596,3.190000,13.352263,ok,3,0,
cg2_erzurum_0006,base_0006,Erzurum_base_0006,classguard_v2_paired_1,Erzurum,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.347810,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,72.940000,305.302222,60.080000,251.474603,4.620000,19.337761,5.050000,21.137596,3.190000,13.352263,ok,1,0,
cg2_istanbul_0006,base_0006,Istanbul_base_0006,classguard_v2_paired_1,Istanbul,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.347810,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,46.430000,194.340310,15.890000,66.510177,22.300000,93.340274,5.050000,21.137596,3.190000,13.352263,ok,1,0,
cg2_izmir_0006,base_0006,Izmir_base_0006,classguard_v2_paired_1,Izmir,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.347810,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,41.670000,174.416556,8.360000,34.992138,25.070000,104.934559,5.050000,21.137596,3.190000,13.352263,ok,1,0,
cg2_ankara_0007,base_0007,Ankara_base_0007,classguard_v2_paired_1,Ankara,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271000,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,51.280000,219.087815,33.190000,141.800402,10.020000,42.809281,4.950000,21.148297,3.120000,13.329836,ok,3,0,
cg2_antalya_0007,base_0007,Antalya_base_0007,classguard_v2_paired_1,Antalya,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271000,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,41.670000,178.030212,5.570000,23.797175,28.020000,119.712180,4.950000,21.148297,3.120000,13.329836,ok,1,0,
cg2_bursa_0007,base_0007,Bursa_base_0007,classguard_v2_paired_1,Bursa,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271000,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,44.430000,189.821990,18.880000,80.662597,17.480000,74.681260,4.950000,21.148297,3.120000,13.329836,ok,3,0,
cg2_erzurum_0007,base_0007,Erzurum_base_0007,classguard_v2_paired_1,Erzurum,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271000,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,70.640000,301.801156,58.560000,250.190766,4.010000,17.132257,4.950000,21.148297,3.120000,13.329836,ok,1,0,
cg2_istanbul_0007,base_0007,Istanbul_base_0007,classguard_v2_paired_1,Istanbul,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271000,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,44.030000,188.113036,15.780000,67.418208,20.180000,86.216695,4.950000,21.148297,3.120000,13.329836,ok,1,0,
cg2_izmir_0007,base_0007,Izmir_base_0007,classguard_v2_paired_1,Izmir,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271000,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,1.600000,0.551000,38.680000,165.255786,8.360000,35.717124,22.250000,95.060528,4.950000,21.148297,3.120000,13.329836,ok,1,0,
cg2_ankara_0008,base_0008,Ankara_base_0008,classguard_v2_paired_1,Ankara,W,7.5154,7.4633,3.7345,56.089685,209.466928,0.38204,0.382040,10.648102,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,2.803000,0.702000,48.570000,240.537395,31.820000,157.584927,9.790000,48.483860,4.270000,21.146689,2.700000,13.371443,ok,3,0,
cg2_antalya_0008,base_0008,Antalya_base_0008,classguard_v2_paired_1,Antalya,W,7.5154,7.4633,3.7345,56.089685,209.466928,0.38204,0.382040,10.648102,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,2.803000,0.702000,40.090000,198.541160,5.870000,29.070507,27.260000,135.002046,4.270000,21.146689,2.700000,13.371443,ok,1,0,
cg2_bursa_0008,base_0008,Bursa_base_0008,classguard_v2_paired_1,Bursa,W,7.5154,7.4633,3.7345,56.089685,209.466928,0.38204,0.382040,10.648102,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,2.803000,0.702000,43.420000,215.032606,19.180000,94.986766,17.270000,85.527709,4.270000,21.146689,2.700000,13.371443,ok,3,0,
cg2_erzurum_0008,base_0008,Erzurum_base_0008,classguard_v2_paired_1,Erzurum,W,7.5154,7.4633,3.7345,56.089685,209.466928,0.38204,0.382040,10.648102,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,2.803000,0.702000,62.960000,311.802231,50.850000,251.828835,5.150000,25.504789,4.270000,21.146689,2.700000,13.371443,ok,1,0,
cg2_istanbul_0008,base_0008,Istanbul_base_0008,classguard_v2_paired_1,Istanbul,W,7.5154,7.4633,3.7345,56.089685,209.466928,0.38204,0.382040,10.648102,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.500000,0.350000,0.450000,2.803000,0.702000,43.010000,213.002128,15.930000,78.891511,20.120000,99.642009,4.270000,21.146689,2.700000,13.371443,ok,1,0,
