energy_design_id,base_design_id,source_design_id,design_schema_version,city,orientation,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,requested_wwr,actual_wwr,window_area_m2,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,shading_depth_m,ground_temperature_source_x,design_day_names,actual_wall_u_no_film_w_m2k,actual_roof_u_no_film_w_m2k,actual_floor_u_no_film_w_m2k,actual_glazing_u_w_m2k,actual_glazing_shgc,total_site_energy_gj,total_site_energy_kwh_m2,heating_gj,heating_kwh_m2,cooling_gj,cooling_kwh_m2,lighting_gj,lighting_kwh_m2,equipment_gj,equipment_kwh_m2,status,warning_count,severe_count,error_message,climate_latitude,climate_longitude,climate_elevation_m,climate_annual_mean_temp_c,climate_annual_min_temp_c,climate_annual_max_temp_c,climate_temp_p01_c,climate_temp_p05_c,climate_temp_p95_c,climate_temp_p99_c,climate_hours_below_0c,climate_hours_above_30c,climate_heating_degree_days_18c,climate_cooling_degree_days_22c,climate_cooling_degree_days_24c,climate_annual_ghi_kwh_m2,climate_annual_dni_kwh_m2,climate_annual_dhi_kwh_m2,climate_mean_relative_humidity_pct,climate_mean_wind_speed_m_s,ground_temperature_source_y,ground_temperature_month_01_c,ground_temperature_month_02_c,ground_temperature_month_03_c,ground_temperature_month_04_c,ground_temperature_month_05_c,ground_temperature_month_06_c,ground_temperature_month_07_c,ground_temperature_month_08_c,ground_temperature_month_09_c,ground_temperature_month_10_c,ground_temperature_month_11_c,ground_temperature_month_12_c,climate_vertical_n_kwh_m2,climate_vertical_e_kwh_m2,climate_vertical_s_kwh_m2,climate_vertical_w_kwh_m2,climate_orientation_vertical_solar_kwh_m2,envelope_area_to_volume_ratio,ua_envelope_w_k,ua_intensity_w_m2k,solar_aperture_ratio,heating_transmission_proxy_kwh_m2,cooling_transmission_proxy_kwh_m2,orientation_solar_gain_proxy_kwh_m2
ext_hatay_0001,base_0001,Hatay_base_0001,classguard_v2_external_frozen_1,Hatay,S,7.1819,7.1537,3.6243,51.377158,186.206234,0.20119,0.20119,5.236847,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.199,0.401,39.87,215.562721,9.86,53.309467,23.63,127.758894,3.91,21.139961,2.47,13.3544,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1269.6967972806076,1.1098841414729435,152.015468328,2.958814271665241,0.04077179200920378,82.16124233988191,62.556434857255184,51.767813733477105
ext_hatay_0002,base_0002,Hatay_base_0002,classguard_v2_external_frozen_1,Hatay,S,7.2577,8.1445,3.013,59.110338,178.099447,0.31724,0.31724,6.93723,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.199,0.401,43.48,204.325982,8.79,41.306931,27.35,128.526118,4.5,21.146893,2.84,13.346039,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1269.6967972806076,1.1849241351097513,153.86925716000002,2.6030853885491236,0.04694427563584563,72.28325599484864,55.035472518860985,59.60499642549125
ext_hatay_0003,base_0003,Hatay_base_0003,classguard_v2_external_frozen_1,Hatay,E,7.6617,7.8326,3.7505,60.011031,225.071373,0.36819,0.36819,10.816011,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.199,0.401,51.13,236.66945,12.03,55.684207,31.65,146.500843,4.57,21.153518,2.88,13.330882,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.0496439558308466,175.31894014,2.9214452279615055,0.07209348561267011,81.12356752360347,61.76636358765334,82.03696827881421
ext_hatay_0004,base_0004,Hatay_base_0004,classguard_v2_external_frozen_1,Hatay,N,6.6174,7.0734,3.0696,46.807517,143.680355,0.25028,0.25028,5.08388,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,37.9,224.91639,11.03,65.457197,21.06,124.979925,3.56,21.126711,2.25,13.352556,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,386.735981904024,1.2365336469275845,138.25797958799998,2.9537559018138047,0.07602872846256724,82.02078000833629,62.44948877850818,29.40304495488536
ext_hatay_0005,base_0005,Hatay_base_0005,classguard_v2_external_frozen_1,Hatay,W,8.0199,10.3644,3.0002,83.121452,249.380979,0.20695,0.20695,6.435167,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,65.82,219.959264,15.66,52.333061,39.83,133.105097,6.33,21.153785,3.99,13.333903,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.108970134085487,209.178744576,2.5165434378600606,0.05419319311217036,69.88013314552953,53.205767980612535,49.24555082881163
ext_hatay_0006,base_0006,Hatay_base_0006,classguard_v2_external_frozen_1,Hatay,E,7.9167,8.3828,3.5454,66.364113,235.287325,0.34781,0.34781,10.337045,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.6,0.551,54.4,227.70004,8.06,33.73644,38.09,159.431884,5.05,21.137596,3.19,13.352263,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.0553255284788503,122.25028719999999,1.8421143849236707,0.08566941518528244,51.15238487487597,38.94671917181021,97.48535580286092
ext_hatay_0007,base_0007,Hatay_base_0007,classguard_v2_external_frozen_1,Hatay,E,7.5179,8.6483,3.2975,65.017055,214.393737,0.271,0.271,7.728315,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.6,0.551,50.93,217.592481,8.1,34.606305,34.76,148.508043,4.95,21.148297,3.12,13.329836,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.1038111575059677,113.82283500000003,1.750661191898034,0.06537628088506932,48.612885174982175,37.01317918358499,74.39329414546589
ext_hatay_0008,base_0008,Hatay_base_0008,classguard_v2_external_frozen_1,Hatay,W,7.5154,7.4633,3.7345,56.089685,209.466928,0.38204,0.38204,10.648102,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,49.7,246.133591,8.13,40.262899,34.6,171.35256,4.27,21.146689,2.7,13.371443,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.069645134147382,125.30033775000001,2.233928355097733,0.1328884517714799,62.032392742860395,47.23060685481831,120.7562173487218
ext_hatay_0009,base_0009,Hatay_base_0009,classguard_v2_external_frozen_1,Hatay,W,7.7052,7.3345,3.6191,56.513789,204.529055,0.24985,0.24985,6.632091,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.6,0.551,47.75,234.701814,12.45,61.194504,28.28,139.002457,4.3,21.135451,2.72,13.369402,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.0848724380015349,165.861883732,2.934892292074063,0.06454442560911992,81.49696963400021,62.050666795946675,58.65175328332062
ext_hatay_0010,base_0010,Hatay_base_0010,classguard_v2_external_frozen_1,Hatay,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,53.35,240.798775,8.06,36.379346,37.65,169.93578,4.68,21.123491,2.96,13.360157,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,57.593625962908604,43.85099115027563,116.83481234961306
ext_hatay_0011,base_0011,Hatay_base_0011,classguard_v2_external_frozen_1,Hatay,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,50.68,219.902538,8.5,36.881838,34.23,148.525333,4.87,21.131124,3.08,13.364243,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,50.236082217160536,38.24905898697778,74.40736221641313
ext_hatay_0012,base_0012,Hatay_base_0012,classguard_v2_external_frozen_1,Hatay,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,46.76,248.137605,10.15,53.862205,30.12,159.835429,3.98,21.120352,2.52,13.372685,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,84.8744720926889,64.62225050768198,112.64591850353345
ext_hatay_0013,base_0013,Hatay_base_0013,classguard_v2_external_frozen_1,Hatay,S,7.032,9.0109,3.1083,63.364649,196.956338,0.30595,0.30595,6.687322,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.199,0.401,46.86,205.424743,9.96,43.662621,29.03,127.261636,4.82,21.129903,3.04,13.326744,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1269.6967972806076,1.1498060556954508,164.83480621200002,2.601368567700896,0.04221484443163254,72.23558279848879,54.99917480575942,53.600052772542924
ext_hatay_0014,base_0014,Hatay_base_0014,classguard_v2_external_frozen_1,Hatay,E,7.4934,10.0971,3.3906,75.661609,256.538252,0.36051,0.36051,12.342142,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.3,0.2,0.3,2.803,0.702,64.64,237.313953,5.87,21.550633,49.38,181.28965,5.76,21.146788,3.64,13.363595,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.0548443146014732,104.47156908,1.3807738225603952,0.11418603852318288,38.34174173700382,29.192872466100898,129.9351299302904
ext_hatay_0015,base_0015,Hatay_base_0015,classguard_v2_external_frozen_1,Hatay,E,6.9699,8.9499,3.5178,62.379908,219.44004,0.29233,0.29233,9.203706,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.3,0.2,0.3,2.803,0.702,52.2,232.44664,5.15,22.932954,39.3,175.00293,4.75,21.151754,3.0,13.359002,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.0789515025607905,87.80082246399999,1.4075176652072008,0.10327995674504682,39.084372782773116,29.75830148487672,117.52482853792907
ext_hatay_0016,base_0016,Hatay_base_0016,classguard_v2_external_frozen_1,Hatay,S,7.7648,8.5097,3.4319,66.076119,226.766631,0.37987,0.37987,10.122782,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.3,0.2,0.3,1.199,0.401,45.32,190.521011,3.68,15.470373,33.43,140.536571,5.03,21.145646,3.18,13.36842,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1269.6967972806076,1.0753661154846015,75.66003723,1.1450436008507097,0.061279519155778506,31.79591422150276,24.208969826626046,77.80640921098761
ext_hatay_0017,base_0017,Hatay_base_0017,classguard_v2_external_frozen_1,Hatay,W,6.7285,8.8487,3.3993,59.538478,202.389148,0.35408,0.35408,10.650509,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,47.2,220.2124,8.38,39.097032,31.42,146.590542,4.53,21.134792,2.86,13.343378,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.1116213993845163,108.03771466,1.8145864370264893,0.0715537874515368,50.38798055928266,38.36471228618885,65.02118577226462
ext_hatay_0018,base_0018,Hatay_base_0018,classguard_v2_external_frozen_1,Hatay,S,8.313,8.2679,3.7513,68.731053,257.830798,0.3752,0.3752,11.700446,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.6,0.551,50.21,202.924612,4.83,19.520531,36.85,148.929934,5.23,21.137138,3.3,13.337009,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1269.6967972806076,1.0156349372195634,130.05526317000002,1.892234404876643,0.09362937157386488,52.54413262493609,40.00637668166394,118.88091321873219
ext_hatay_0019,base_0019,Hatay_base_0019,classguard_v2_external_frozen_1,Hatay,N,8.0783,9.7399,3.3721,78.681834,265.323013,0.39278,0.39278,10.699655,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,62.94,222.20292,17.42,61.499442,35.75,126.211541,5.99,21.147053,3.78,13.344885,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,386.735981904024,1.0460199788248297,219.82129775200002,2.793799871924694,0.09519044129042543,77.57907298356649,59.06763441218065,36.81356878033003
ext_hatay_0020,base_0020,Hatay_base_0020,classguard_v2_external_frozen_1,Hatay,N,6.1115,8.0994,3.4304,49.499483,169.803027,0.37925,0.37925,7.950934,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.199,0.401,40.59,227.780156,12.07,67.733592,22.37,125.53442,3.77,21.156225,2.38,13.355919,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,386.735981904024,1.1572061593460286,145.52821567599997,2.9399946596613944,0.06425064277944076,81.63865370787549,62.15854309242506,24.848035423271714
ext_hatay_0021,base_0021,Hatay_base_0021,classguard_v2_external_frozen_1,Hatay,E,7.0227,7.3153,3.6669,51.373157,188.380231,0.22127,0.22127,5.935451,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.6,0.551,43.9,237.369963,11.03,59.639879,26.49,143.233037,3.91,21.141607,2.47,13.35544,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.1036101680966726,155.65508442,3.0298913578544533,0.06354482069303236,84.13493219230982,64.05917504430198,72.30923009444652
ext_hatay_0022,base_0022,Hatay_base_0022,classguard_v2_external_frozen_1,Hatay,E,7.1343,7.5214,3.5281,53.659924,189.317578,0.21861,0.21861,5.80109,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,41.07,212.604351,7.99,41.361304,26.42,136.766666,4.08,21.120666,2.58,13.355715,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,1137.9248427460773,1.113121140499695,98.69547736999999,1.8392772485104525,0.04324337097458432,51.0736024198128,38.88673529890739,49.207706116064145
ext_hatay_0023,base_0023,Hatay_base_0023,classguard_v2_external_frozen_1,Hatay,W,8.1493,7.346,3.4811,59.864758,208.395208,0.22471,0.22471,5.74632,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.3,0.2,0.3,1.6,0.551,43.91,203.746289,5.99,27.79413,30.49,141.4763,4.56,21.158804,2.88,13.363455,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.092207905567579,69.76700829800001,1.165410345398874,0.05279359853087521,32.36146409413955,24.63957168656115,47.973734164489244
ext_hatay_0024,base_0024,Hatay_base_0024,classguard_v2_external_frozen_1,Hatay,W,6.6587,9.9603,3.7327,66.32265,247.562554,0.38972,0.38972,14.489327,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Hatay Ann Htg 99.6% Condns DB | Hatay Ann Clg 1% Condns WB=>MDB,0.3,0.2,0.3,2.803,0.702,59.78,250.375334,6.42,26.888753,45.12,188.97516,5.05,21.15081,3.19,13.360611,ok,3,0,,36.365,36.284,267.0,19.14681506849315,-2.0,44.0,2.4,6.0,32.0,34.0,5,898,1157.0125,880.9333333333333,595.225,1820.569,2182.006,494.172,66.52614155251142,4.470388127853882,epw_ground_temperature_depth_0.5m,10.29,9.43,10.96,13.37,19.66,24.51,27.78,28.78,27.08,23.31,18.28,13.61,386.735981904024,1137.9248427460773,1269.6967972806076,908.7036212625823,908.7036212625823,1.0369612788854972,106.60488727999999,1.607367728521101,0.15292707544104464,44.63386929589249,33.98361146348453,138.96538724237337
