energy_design_id,base_design_id,source_design_id,design_schema_version,city,orientation,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,requested_wwr,actual_wwr,window_area_m2,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,shading_depth_m,ground_temperature_source_x,design_day_names,actual_wall_u_no_film_w_m2k,actual_roof_u_no_film_w_m2k,actual_floor_u_no_film_w_m2k,actual_glazing_u_w_m2k,actual_glazing_shgc,total_site_energy_gj,total_site_energy_kwh_m2,heating_gj,heating_kwh_m2,cooling_gj,cooling_kwh_m2,lighting_gj,lighting_kwh_m2,equipment_gj,equipment_kwh_m2,status,warning_count,severe_count,error_message,climate_latitude,climate_longitude,climate_elevation_m,climate_annual_mean_temp_c,climate_annual_min_temp_c,climate_annual_max_temp_c,climate_temp_p01_c,climate_temp_p05_c,climate_temp_p95_c,climate_temp_p99_c,climate_hours_below_0c,climate_hours_above_30c,climate_heating_degree_days_18c,climate_cooling_degree_days_22c,climate_cooling_degree_days_24c,climate_annual_ghi_kwh_m2,climate_annual_dni_kwh_m2,climate_annual_dhi_kwh_m2,climate_mean_relative_humidity_pct,climate_mean_wind_speed_m_s,ground_temperature_source_y,ground_temperature_month_01_c,ground_temperature_month_02_c,ground_temperature_month_03_c,ground_temperature_month_04_c,ground_temperature_month_05_c,ground_temperature_month_06_c,ground_temperature_month_07_c,ground_temperature_month_08_c,ground_temperature_month_09_c,ground_temperature_month_10_c,ground_temperature_month_11_c,ground_temperature_month_12_c,climate_vertical_n_kwh_m2,climate_vertical_e_kwh_m2,climate_vertical_s_kwh_m2,climate_vertical_w_kwh_m2,climate_orientation_vertical_solar_kwh_m2,envelope_area_to_volume_ratio,ua_envelope_w_k,ua_intensity_w_m2k,solar_aperture_ratio,heating_transmission_proxy_kwh_m2,cooling_transmission_proxy_kwh_m2,orientation_solar_gain_proxy_kwh_m2
cg2_bursa_0009,base_0009,Bursa_base_0009,classguard_v2_paired_1,Bursa,W,7.7052,7.3345,3.6191,56.513789,204.529055,0.24985,0.24985,6.632091,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.6,0.551,46.92,230.62218,26.88,132.121147,13.02,63.99618,4.3,21.135451,2.72,13.369402,ok,3,0,,40.2308,29.0133,100.0,15.324063926940639,-7.2,38.1,-1.0,2.3,29.8,33.7,123,408,1867.0458333333333,421.9666666666667,269.18333333333334,1546.412,1764.634,503.141,72.56632420091324,2.100890410958904,epw_ground_temperature_depth_0.5m,10.07,6.93,6.08,6.82,11.06,15.81,20.27,23.51,24.45,22.93,19.27,14.66,375.9722359158965,1016.3807889709257,1117.8000977299191,780.0493566872728,780.0493566872728,1.0848724380015349,165.861883732,2.934892292074063,0.06454442560911992,131.5098822047759,29.722241220292453,50.347837674143534
cg2_erzurum_0009,base_0009,Erzurum_base_0009,classguard_v2_paired_1,Erzurum,W,7.7052,7.3345,3.6191,56.513789,204.529055,0.24985,0.24985,6.632091,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.6,0.551,75.33,370.263616,65.62,322.536817,2.7,13.271097,4.3,21.135451,2.72,13.369402,ok,1,0,,39.9058,41.2544,1869.0,7.221712328767123,-19.7,33.5,-13.6,-9.3,26.2,30.7,2232,126,4306.533333333333,166.6,100.31250000000001,1800.048,2073.498,554.396,61.1865296803653,1.3391666666666666,epw_ground_temperature_depth_0.5m,-3.72,-4.79,-2.89,0.08,7.86,13.86,17.9,19.13,17.04,12.38,6.15,0.37,389.67048200198303,916.84129355749,1380.8118581977337,1048.9581837442665,1048.9581837442665,1.0848724380015349,165.861883732,2.934892292074063,0.06454442560911992,303.3410756534405,11.734873340628933,67.70440345775935
cg2_istanbul_0009,base_0009,Istanbul_base_0009,classguard_v2_paired_1,Istanbul,W,7.7052,7.3345,3.6191,56.513789,204.529055,0.24985,0.24985,6.632091,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.6,0.551,45.38,223.05274,22.86,112.361957,15.5,76.185929,4.3,21.135451,2.72,13.369402,ok,1,0,,40.90149,29.15247,18.0,16.253904109589044,-3.1,35.0,0.7,4.8,28.7,31.9,24,257,1515.0041666666666,378.62083333333334,217.89583333333334,1545.168,1788.264,492.425,71.56917808219178,1.2743264840182646,epw_ground_temperature_depth_0.5m,7.97,7.16,8.6,10.85,16.74,21.28,24.35,25.28,23.69,20.16,15.45,11.07,366.568144364394,1001.3172425867128,1137.6854336921847,792.3925613649695,792.3925613649695,1.0848724380015349,165.861883732,2.934892292074063,0.06454442560911992,106.71297722904215,26.66907276884781,51.14452273024127
cg2_izmir_0009,base_0009,Izmir_base_0009,classguard_v2_paired_1,Izmir,W,7.7052,7.3345,3.6191,56.513789,204.529055,0.24985,0.24985,6.632091,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.6,0.551,37.29,183.2886,13.28,65.274138,16.99,83.509609,4.3,21.135451,2.72,13.369402,ok,1,0,,38.3945,27.0821,29.0,18.85,-1.8,38.8,2.0,5.895000000000005,31.5,34.3,20,740,1087.0041666666668,739.8291666666668,491.0666666666666,1816.214,2240.86,465.122,59.132990867579906,2.665799086757991,epw_ground_temperature_depth_0.5m,10.6,9.79,11.22,13.46,19.33,23.86,26.91,27.84,26.25,22.74,18.04,13.69,379.2037645084048,1188.4819094273705,1275.0492137215,890.9155968702743,890.9155968702743,1.0848724380015349,165.861883732,2.934892292074063,0.06454442560911992,76.56576360485738,52.11165404883787,57.50363546619809
cg2_ankara_0010,base_0010,Ankara_base_0010,classguard_v2_paired_1,Ankara,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,51.11,230.688386,32.62,147.232541,10.85,48.972197,4.68,21.123491,2.96,13.360157,ok,3,0,,39.973,32.863,891.0,13.071929223744291,-12.6,36.4,-4.0,0.1,29.2,33.140999999999984,372,344,2523.7458333333334,351.1041666666667,227.54583333333335,1732.139,2087.435,511.523,58.91837899543379,2.0040753424657534,epw_ground_temperature_depth_0.5m,3.47,2.53,4.2,6.81,13.63,18.9,22.45,23.53,21.69,17.6,12.14,7.07,395.4292141174368,1198.1950649476726,1286.2126621332382,841.0764475296235,841.0764475296235,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,125.62670978096529,17.47722003782909,108.13977915292928
cg2_antalya_0010,base_0010,Antalya_base_0010,classguard_v2_paired_1,Antalya,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,43.09,194.489582,5.81,26.223822,29.63,133.736977,4.68,21.123491,2.96,13.360157,ok,1,0,,36.885,30.6829,47.0,19.53165525114155,-0.4,41.2,4.559,7.7,31.30499999999993,35.6,4,791,934.2541666666666,792.0208333333334,527.6958333333333,1854.392,2301.835,464.692,62.134246575342466,1.6729794520547945,epw_ground_temperature_depth_0.5m,11.22,10.41,11.85,14.11,20.01,24.57,27.65,28.58,26.99,23.45,18.72,14.33,386.7884570341672,1229.6419225044115,1294.5903995721037,887.9719948453395,887.9719948453395,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,46.5051890358046,39.425115657636525,114.1692835396856
cg2_bursa_0010,base_0010,Bursa_base_0010,classguard_v2_paired_1,Bursa,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,45.68,206.17972,19.04,85.938307,19.0,85.757764,4.68,21.123491,2.96,13.360157,ok,3,0,,40.2308,29.0133,100.0,15.324063926940639,-7.2,38.1,-1.0,2.3,29.8,33.7,123,408,1867.0458333333333,421.9666666666667,269.18333333333334,1546.412,1764.634,503.141,72.56632420091324,2.100890410958904,epw_ground_temperature_depth_0.5m,10.07,6.93,6.08,6.82,11.06,15.81,20.27,23.51,24.45,22.93,19.27,14.66,375.9722359158965,1016.3807889709257,1117.8000977299191,780.0493566872728,780.0493566872728,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,92.93757792643295,21.004604849831217,100.29333886153697
cg2_erzurum_0010,base_0010,Erzurum_base_0010,classguard_v2_paired_1,Erzurum,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,66.19,298.752969,52.7,237.864957,5.85,26.404364,4.68,21.123491,2.96,13.360157,ok,1,0,,39.9058,41.2544,1869.0,7.221712328767123,-19.7,33.5,-13.6,-9.3,26.2,30.7,2232,126,4306.533333333333,166.6,100.31250000000001,1800.048,2073.498,554.396,61.1865296803653,1.3391666666666666,epw_ground_temperature_depth_0.5m,-3.72,-4.79,-2.89,0.08,7.86,13.86,17.9,19.13,17.04,12.38,6.15,0.37,389.67048200198303,916.84129355749,1380.8118581977337,1048.9581837442665,1048.9581837442665,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,214.37008675083283,8.292994315463812,134.86777172745352
cg2_istanbul_0010,base_0010,Istanbul_base_0010,classguard_v2_paired_1,Istanbul,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,45.55,205.592956,15.79,71.269216,22.11,99.794956,4.68,21.123491,2.96,13.360157,ok,1,0,,40.90149,29.15247,18.0,16.253904109589044,-3.1,35.0,0.7,4.8,28.7,31.9,24,257,1515.0041666666666,378.62083333333334,217.89583333333334,1545.168,1788.264,492.425,71.56917808219178,1.2743264840182646,epw_ground_temperature_depth_0.5m,7.97,7.16,8.6,10.85,16.74,21.28,24.35,25.28,23.69,20.16,15.45,11.07,366.568144364394,1001.3172425867128,1137.6854336921847,792.3925613649695,792.3925613649695,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,75.41369112887548,18.846941287812154,101.88034255401465
cg2_izmir_0010,base_0010,Izmir_base_0010,classguard_v2_paired_1,Izmir,W,6.4784,9.4997,3.2802,61.542856,201.872878,0.36276,0.36276,11.303934,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,2.803,0.702,40.51,182.844581,8.6,38.816672,24.27,109.54426,4.68,21.123491,2.96,13.360157,ok,1,0,,38.3945,27.0821,29.0,18.85,-1.8,38.8,2.0,5.895000000000005,31.5,34.3,20,740,1087.0041666666668,739.8291666666668,491.0666666666666,1816.214,2240.86,465.122,59.132990867579906,2.665799086757991,epw_ground_temperature_depth_0.5m,10.6,9.79,11.22,13.46,19.33,23.86,26.91,27.84,26.25,22.74,18.04,13.69,379.2037645084048,1188.4819094273705,1275.0492137215,890.9155968702743,890.9155968702743,1.1289700800718758,127.64469661999999,2.074078210150013,0.12857306784722503,54.10875975421457,36.82712529160262,114.54775148255275
cg2_ankara_0011,base_0011,Ankara_base_0011,classguard_v2_paired_1,Ankara,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,51.83,224.892433,34.11,148.004648,9.77,42.392419,4.87,21.131124,3.08,13.364243,ok,3,0,,39.973,32.863,891.0,13.071929223744291,-12.6,36.4,-4.0,0.1,29.2,33.140999999999984,372,344,2523.7458333333334,351.1041666666667,227.54583333333335,1732.139,2087.435,511.523,58.91837899543379,2.0040753424657534,epw_ground_temperature_depth_0.5m,3.47,2.53,4.2,6.81,13.63,18.9,22.45,23.53,21.69,17.6,12.14,7.07,395.4292141174368,1198.1950649476726,1286.2126621332382,841.0764475296235,1198.1950649476726,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,109.57798915616699,15.24451791441692,78.34835030785469
cg2_antalya_0011,base_0011,Antalya_base_0011,classguard_v2_paired_1,Antalya,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,41.45,179.8532,5.9,25.600335,27.6,119.757499,4.87,21.131124,3.08,13.364243,ok,1,0,,36.885,30.6829,47.0,19.53165525114155,-0.4,41.2,4.559,7.7,31.30499999999993,35.6,4,791,934.2541666666666,792.0208333333334,527.6958333333333,1854.392,2301.835,464.692,62.134246575342466,1.6729794520547945,epw_ground_temperature_depth_0.5m,11.22,10.41,11.85,14.11,20.01,24.57,27.65,28.58,26.99,23.45,18.72,14.33,386.7884570341672,1229.6419225044115,1294.5903995721037,887.9719948453395,1229.6419225044115,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,40.564185026861395,34.38858586319279,80.4046176753423
cg2_bursa_0011,base_0011,Bursa_base_0011,classguard_v2_paired_1,Bursa,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,44.75,194.172032,19.67,85.348913,17.13,74.327752,4.87,21.131124,3.08,13.364243,ok,3,0,,40.2308,29.0133,100.0,15.324063926940639,-7.2,38.1,-1.0,2.3,29.8,33.7,123,408,1867.0458333333333,421.9666666666667,269.18333333333334,1546.412,1764.634,503.141,72.56632420091324,2.100890410958904,epw_ground_temperature_depth_0.5m,10.07,6.93,6.08,6.82,11.06,15.81,20.27,23.51,24.45,22.93,19.27,14.66,375.9722359158965,1016.3807889709257,1117.8000977299191,780.0493566872728,1016.3807889709257,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,81.06487007404013,18.321281887246545,66.45976137778993
cg2_erzurum_0011,base_0011,Erzurum_base_0011,classguard_v2_paired_1,Erzurum,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,71.29,309.330148,59.49,258.129478,3.85,16.705303,4.87,21.131124,3.08,13.364243,ok,1,0,,39.9058,41.2544,1869.0,7.221712328767123,-19.7,33.5,-13.6,-9.3,26.2,30.7,2232,126,4306.533333333333,166.6,100.31250000000001,1800.048,2073.498,554.396,61.1865296803653,1.3391666666666666,epw_ground_temperature_depth_0.5m,-3.72,-4.79,-2.89,0.08,7.86,13.86,17.9,19.13,17.04,12.38,6.15,0.37,389.67048200198303,916.84129355749,1380.8118581977337,1048.9581837442665,916.84129355749,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,186.98446438934388,7.233570335133756,59.95100876791372
cg2_istanbul_0011,base_0011,Istanbul_base_0011,classguard_v2_paired_1,Istanbul,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,44.23,191.915731,16.49,71.550766,19.79,85.869598,4.87,21.131124,3.08,13.364243,ok,1,0,,40.90149,29.15247,18.0,16.253904109589044,-3.1,35.0,0.7,4.8,28.7,31.9,24,257,1515.0041666666666,378.62083333333334,217.89583333333334,1545.168,1788.264,492.425,71.56917808219178,1.2743264840182646,epw_ground_temperature_depth_0.5m,7.97,7.16,8.6,10.85,16.74,21.28,24.35,25.28,23.69,20.16,15.45,11.07,366.568144364394,1001.3172425867128,1137.6854336921847,792.3925613649695,1001.3172425867128,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,65.77964704444202,16.439258272890893,65.47477650886921
cg2_izmir_0011,base_0011,Izmir_base_0011,classguard_v2_paired_1,Izmir,E,7.2514,8.8284,3.562,64.01826,228.033041,0.33279,0.33279,10.465168,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.5,0.35,0.45,1.199,0.401,38.57,167.356766,8.72,37.836427,21.9,95.024972,4.87,21.131124,3.08,13.364243,ok,1,0,,38.3945,27.0821,29.0,18.85,-1.8,38.8,2.0,5.895000000000005,31.5,34.3,20,740,1087.0041666666668,739.8291666666668,491.0666666666666,1816.214,2240.86,465.122,59.132990867579906,2.665799086757991,epw_ground_temperature_depth_0.5m,10.6,9.79,11.22,13.46,19.33,23.86,26.91,27.84,26.25,22.74,18.04,13.69,379.2037645084048,1188.4819094273705,1275.0492137215,890.9155968702743,1188.4819094273705,1.063832741677115,115.81647319999999,1.8091162302755495,0.06538864380256508,47.19640512705157,32.12248687314963,77.71322024133875
cg2_ankara_0012,base_0012,Ankara_base_0012,classguard_v2_paired_1,Ankara,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,49.99,265.277992,35.77,189.817839,7.73,41.020182,3.98,21.120352,2.52,13.372685,ok,3,0,,39.973,32.863,891.0,13.071929223744291,-12.6,36.4,-4.0,0.1,29.2,33.140999999999984,372,344,2523.7458333333334,351.1041666666667,227.54583333333335,1732.139,2087.435,511.523,58.91837899543379,2.0040753424657534,epw_ground_temperature_depth_0.5m,3.47,2.53,4.2,6.81,13.63,18.9,22.45,23.53,21.69,17.6,12.14,7.07,395.4292141174368,1198.1950649476726,1286.2126621332382,841.0764475296235,841.0764475296235,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,185.1333458370501,25.755798485648853,104.26262947210803
cg2_antalya_0012,base_0012,Antalya_base_0012,classguard_v2_paired_1,Antalya,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Antalya-Bolge Ann Htg 99.6% Condns DB | Antalya-Bolge Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,37.84,200.802545,7.73,41.020182,23.61,125.289326,3.98,21.120352,2.52,13.372685,ok,1,0,,36.885,30.6829,47.0,19.53165525114155,-0.4,41.2,4.559,7.7,31.30499999999993,35.6,4,791,934.2541666666666,792.0208333333334,527.6958333333333,1854.392,2301.835,464.692,62.134246575342466,1.6729794520547945,epw_ground_temperature_depth_0.5m,11.22,10.41,11.85,14.11,20.01,24.57,27.65,28.58,26.99,23.45,18.72,14.33,386.7884570341672,1229.6419225044115,1294.5903995721037,887.9719948453395,887.9719948453395,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,68.53368411856252,58.09993419740774,110.07595724752169
cg2_bursa_0012,base_0012,Bursa_base_0012,classguard_v2_paired_1,Bursa,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Bursa.AP Ann Htg 99.6% Condns DB | Bursa.AP Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,43.21,229.2991,22.48,119.292844,14.23,75.513219,3.98,21.120352,2.52,13.372685,ok,3,0,,40.2308,29.0133,100.0,15.324063926940639,-7.2,38.1,-1.0,2.3,29.8,33.7,123,408,1867.0458333333333,421.9666666666667,269.18333333333334,1546.412,1764.634,503.141,72.56632420091324,2.100890410958904,epw_ground_temperature_depth_0.5m,10.07,6.93,6.08,6.82,11.06,15.81,20.27,23.51,24.45,22.93,19.27,14.66,375.9722359158965,1016.3807889709257,1117.8000977299191,780.0493566872728,780.0493566872728,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,136.96008424889195,30.954028650550413,96.69750863327658
cg2_erzurum_0012,base_0012,Erzurum_base_0012,classguard_v2_paired_1,Erzurum,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Erzurum.Bolge Ann Htg 99.6% Condns DB | Erzurum.Bolge Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,66.12,350.873791,56.01,297.223851,3.61,19.156902,3.98,21.120352,2.52,13.372685,ok,1,0,,39.9058,41.2544,1869.0,7.221712328767123,-19.7,33.5,-13.6,-9.3,26.2,30.7,2232,126,4306.533333333333,166.6,100.31250000000001,1800.048,2073.498,554.396,61.1865296803653,1.3391666666666666,epw_ground_temperature_depth_0.5m,-3.72,-4.79,-2.89,0.08,7.86,13.86,17.9,19.13,17.04,12.38,6.15,0.37,389.67048200198303,916.84129355749,1380.8118581977337,1048.9581837442665,1048.9581837442665,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,315.9125274932072,12.221205086930324,130.03233982439136
cg2_istanbul_0012,base_0012,Istanbul_base_0012,classguard_v2_paired_1,Istanbul,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Istanbul.Bolge.Kartal-Goztepe Ann Htg 99.6% Condns DB | Istanbul.Bolge.Kartal-Goztepe Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,42.29,224.417009,18.91,100.348206,16.89,89.628831,3.98,21.120352,2.52,13.372685,ok,1,0,,40.90149,29.15247,18.0,16.253904109589044,-3.1,35.0,0.7,4.8,28.7,31.9,24,257,1515.0041666666666,378.62083333333334,217.89583333333334,1545.168,1788.264,492.425,71.56917808219178,1.2743264840182646,epw_ground_temperature_depth_0.5m,7.97,7.16,8.6,10.85,16.74,21.28,24.35,25.28,23.69,20.16,15.45,11.07,366.568144364394,1001.3172425867128,1137.6854336921847,792.3925613649695,792.3925613649695,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,111.1355139759142,27.774326856849534,98.22761327428634
cg2_izmir_0012,base_0012,Izmir_base_0012,classguard_v2_paired_1,Izmir,W,6.6555,7.865,3.1596,52.345508,165.390865,0.37303,0.37303,9.26989,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,0.0,epw_ground_temperature_depth_0.5m,Izmir-Guzelyali Ann Htg 99.6% Condns DB | Izmir-Guzelyali Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,2.803,0.702,36.31,192.683414,10.87,57.682972,18.94,100.507405,3.98,21.120352,2.52,13.372685,ok,1,0,,38.3945,27.0821,29.0,18.85,-1.8,38.8,2.0,5.895000000000005,31.5,34.3,20,740,1087.0041666666668,739.8291666666668,491.0666666666666,1816.214,2240.86,465.122,59.132990867579906,2.665799086757991,epw_ground_temperature_depth_0.5m,10.6,9.79,11.22,13.46,19.33,23.86,26.91,27.84,26.25,22.74,18.04,13.69,379.2037645084048,1188.4819094273705,1275.0492137215,890.9155968702743,890.9155968702743,1.187786034011008,159.99529528,3.056523881285095,0.12396332078771687,79.7389006673537,54.271332383710025,110.44085592961005
cg2_ankara_0013,base_0013,Ankara_base_0013,classguard_v2_paired_1,Ankara,S,7.032,9.0109,3.1083,63.364649,196.956338,0.30595,0.30595,6.687322,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,0.0,epw_ground_temperature_depth_0.5m,Ankara.Central Ann Htg 99.6% Condns DB | Ankara.Central Ann Clg 1% Condns WB=>MDB,0.8,0.6,0.7,1.199,0.401,54.43,238.610088,39.8,174.475133,6.77,29.678308,4.82,21.129903,3.04,13.326744,ok,3,0,,39.973,32.863,891.0,13.071929223744291,-12.6,36.4,-4.0,0.1,29.2,33.140999999999984,372,344,2523.7458333333334,351.1041666666667,227.54583333333335,1732.139,2087.435,511.523,58.91837899543379,2.0040753424657534,epw_ground_temperature_depth_0.5m,3.47,2.53,4.2,6.81,13.63,18.9,22.45,23.53,21.69,17.6,12.14,7.07,395.4292141174368,1198.1950649476726,1286.2126621332382,841.0764475296235,1286.2126621332382,1.1498060556954508,164.83480621200002,2.601368567700896,0.04221484443163254,157.56463400878653,21.920432235731603,54.29726743795059
